alpha_deg,0.1,0.6,1.1,1.6,2.1,2.6,3.1,3.6,4.1,4.6,5.1,5.6,6.1,6.6,7.1,7.6,8.1,8.6,9.1,9.6,10.1
43,-0.25245215,-0.29830756,-0.28511448,-0.27928031,-0.27712792,-0.2767017,-0.27669657,-0.27685855,-0.27715586,-0.27755574,-0.27801711,-0.27850751,-0.27900442,-0.27949489,-0.27997193,-0.28043193,-0.28087448,-0.28129975,-0.28170915,-0.28210374,-0.28248477
44,-0.25518495,-0.30264885,-0.28950041,-0.28364292,-0.28149941,-0.28108609,-0.28109384,-0.28127887,-0.28160415,-0.28203005,-0.28251391,-0.28302405,-0.28353865,-0.28404538,-0.28453765,-0.28501245,-0.28546894,-0.28590798,-0.28633091,-0.28673882,-0.28713342
45,-0.25739176,-0.30656954,-0.29356029,-0.2876861,-0.2855399,-0.28513099,-0.28514871,-0.28535542,-0.28570535,-0.2861544,-0.28665927,-0.28718757,-0.28771949,-0.28824217,-0.28874947,-0.28923948,-0.28971037,-0.29016372,-0.29060003,-0.29102174,-0.2914297
46,-0.25907108,-0.31005652,-0.29728143,-0.29140104,-0.28924101,-0.28882962,-0.28885584,-0.28908169,-0.28945375,-0.28992347,-0.29044757,-0.29099412,-0.29154297,-0.29208207,-0.29260508,-0.2931103,-0.29359597,-0.29406363,-0.29451466,-0.29494985,-0.29537175
47,-0.26022492,-0.3130965,-0.30065249,-0.2947795,-0.29259505,-0.2921756,-0.29220869,-0.29245157,-0.29284384,-0.29333313,-0.29387531,-0.29443964,-0.29500569,-0.29556172,-0.2961012,-0.29662187,-0.29712318,-0.29760575,-0.29807123,-0.29852109,-0.29895679
48,-0.26085599,-0.31567618,-0.30366151,-0.29781249,-0.29559503,-0.29516276,-0.29520124,-0.29545967,-0.29587044,-0.29637798,-0.29693846,-0.29752044,-0.29810439,-0.29867765,-0.29923408,-0.29977138,-0.30028899,-0.30078681,-0.30126739,-0.30173156,-0.30218169
49,-0.26096739,-0.31778048,-0.30629628,-0.30049194,-0.29823391,-0.2977847,-0.29782777,-0.29810057,-0.29852843,-0.29905391,-0.29963277,-0.30023307,-0.30083505,-0.30142653,-0.30200135,-0.3025553,-0.30308934,-0.30360347,-0.30409932,-0.30457836,-0.30504302
50,-0.26056242,-0.31939519,-0.30854596,-0.30280887,-0.30050407,-0.3000353,-0.30008175,-0.30036847,-0.30081297,-0.30135648,-0.30195335,-0.30257275,-0.30319409,-0.30380447,-0.30439755,-0.30496998,-0.30552104,-0.30605178,-0.30656366,-0.30705786,-0.30753653
51,-0.25964399,-0.32050944,-0.31039823,-0.30475566,-0.30239862,-0.30190785,-0.30195799,-0.30225754,-0.30271861,-0.30327998,-0.3038961,-0.30453517,-0.30517647,-0.30580669,-0.30641892,-0.30701015,-0.30757887,-0.3081268,-0.30865471,-0.30916432,-0.30965736
52,-0.25821413,-0.3211194,-0.31184165,-0.30632235,-0.30391065,-0.30339561,-0.30344889,-0.30376157,-0.30423911,-0.30481901,-0.305455,-0.30611491,-0.30677683,-0.30742729,-0.3080598,-0.30867003,-0.30925748,-0.30982231,-0.31036674,-0.31089182,-0.31139927
53,-0.2562774,-0.32122847,-0.31286469,-0.30749963,-0.30503271,-0.30449075,-0.30454741,-0.30487347,-0.3053685,-0.30596731,-0.30662403,-0.30730486,-0.30798823,-0.30865995,-0.30931285,-0.30994267,-0.31054858,-0.31113087,-0.31169138,-0.31223199,-0.31275431
54,-0.25384046,-0.32083719,-0.31345632,-0.30827738,-0.30575663,-0.30518607,-0.305246,-0.30558614,-0.30609872,-0.30671779,-0.30739493,-0.30809757,-0.30880239,-0.30949579,-0.31016879,-0.31081821,-0.31144228,-0.31204214,-0.31261892,-0.31317466,-0.31371103
55,-0.25091426,-0.31988753,-0.31360536,-0.3086429,-0.30607446,-0.30547256,-0.3055363,-0.30589063,-0.30642136,-0.30705996,-0.30775885,-0.30848283,-0.309209,-0.30992291,-0.31061637,-0.31128476,-0.31192709,-0.31254395,-0.31313637,-0.31370676,-0.31425674
56,-0.24751584,-0.31812497,-0.31330214,-0.30858334,-0.30597678,-0.30534026,-0.30540756,-0.30577669,-0.30632548,-0.30698395,-0.30770296,-0.30844768,-0.30919436,-0.30992846,-0.3106408,-0.31132754,-0.31198715,-0.31262014,-0.31322755,-0.31381184,-0.31437465
57,-0.24367126,-0.31483728,-0.31253567,-0.30808223,-0.30545275,-0.30477847,-0.30484863,-0.30523191,-0.30579817,-0.30647526,-0.30721319,-0.30797678,-0.30874228,-0.30949393,-0.31022383,-0.31092715,-0.3116025,-0.31225014,-0.31287181,-0.31346876,-0.31404378
58,-0.23941768,-0.30879955,-0.3112962,-0.30712143,-0.30449008,-0.30377403,-0.30384528,-0.30424196,-0.30482349,-0.30551656,-0.30627069,-0.30704996,-0.30783071,-0.30859808,-0.30934272,-0.31006031,-0.31074897,-0.31140996,-0.31204367,-0.31265264,-0.31323872
59,-0.23480483,-0.299803,-0.30957384,-0.30567947,-0.30307353,-0.30231182,-0.30238115,-0.30278836,-0.30338231,-0.30408744,-0.30485287,-0.3056437,-0.30643546,-0.30721366,-0.30796902,-0.30869764,-0.30939738,-0.31006851,-0.31071302,-0.31133231,-0.31192803
60,-0.22989651,-0.29083295,-0.30736924,-0.30373209,-0.30118427,-0.30037358,-0.30043585,-0.30084984,-0.30145087,-0.30216148,-0.30293207,-0.30372716,-0.30452381,-0.30530722,-0.30606892,-0.30680418,-0.30751108,-0.30819068,-0.30884336,-0.30947045,-0.31007509
