Re,alpha_deg,CL_fit,CD_fit,CM_fit
74742.95,-20.278574,-0.6117485,0.23337689,0.019478688
75750.83,-20.278574,-0.611212,0.23373789,0.019380663
76758.7,-20.278574,-0.6109812,0.23373353,0.019394271
77766.58,-20.278574,-0.61109,0.23334034,0.019531421
78774.45,-20.278574,-0.6115318,0.23258793,0.019786295
79782.33,-20.278574,-0.6122568,0.23156053,0.02013458
80790.2,-20.278574,-0.61317146,0.23039001,0.020535195
81798.08,-20.278574,-0.61414826,0.22924218,0.020934664
82805.95,-20.278574,-0.615039,0.22829482,0.02127408
83813.83,-20.278574,-0.61569726,0.22771052,0.021498187
84821.7,-20.278574,-0.6160023,0.22760648,0.021565551
85829.58,-20.278574,-0.615885,0.22802567,0.0214585
86837.45,-20.278574,-0.6153499,0.228915,0.021190932
87845.33,-20.278574,-0.6144888,0.23011668,0.020811956
88853.2,-20.278574,-0.6134786,0.23137811,0.020403016
89861.08,-20.278574,-0.61255914,0.2323883,0.020066787
90868.95,-20.278574,-0.6119884,0.23283944,0.019906787
91876.83,-20.278574,-0.6119738,0.2325147,0.019998454
92884.71,-20.278574,-0.6125878,0.23138884,0.020355202
93892.586,-20.278574,-0.61368597,0.22971857,0.020897366
94900.46,-20.278574,-0.6148604,0.22808048,0.021437991
95908.336,-20.278574,-0.61548364,0.22728832,0.021708313
96916.21,-20.278574,-0.61492795,0.22808765,0.021457119
97924.086,-20.278574,-0.61308795,0.2304792,0.020674188
98931.96,-20.278574,-0.61137956,0.23246399,0.020007735
99939.836,-20.278574,-0.61446655,0.2279262,0.021471929
160.16696,-19.673244,-0.58286196,0.3825173,-0.00061505986
1168.0425,-19.673244,-0.5406332,0.24545671,0.013297067
2175.918,-19.673244,-0.50314176,0.20047286,0.016735533
3183.7935,-19.673244,-0.48232904,0.19771431,0.01736564
4191.669,-19.673244,-0.47980654,0.20981023,0.018441392
5199.5444,-19.673244,-0.4920009,0.22333965,0.020774264
6207.42,-19.673244,-0.5134149,0.233033,0.024002515
7215.2954,-19.673244,-0.5385544,0.2379671,0.02736292
8223.171,-19.673244,-0.5629261,0.23918487,0.03011904
9231.046,-19.673244,-0.5834327,0.23830219,0.03176152
10238.922,-19.673244,-0.59838283,0.23677948,0.03206516
11246.798,-19.673244,-0.60729396,0.23561586,0.031063834
12254.673,-19.673244,-0.61059445,0.23529746,0.028984863
13262.548,-19.673244,-0.60930604,0.23587939,0.026170785
14270.424,-19.673244,-0.60475194,0.23712398,0.023005476
15278.3,-19.673244,-0.59831774,0.2386457,0.019854082
16286.175,-19.673244,-0.5912726,0.2400346,0.0170204
17294.049,-19.673244,-0.5846551,0.2409461,0.014722373
18301.924,-19.673244,-0.5792136,0.24115494,0.01308334
19309.8,-19.673244,-0.575394,0.24057443,0.0121361725
20317.676,-19.673244,-0.57336146,0.23925048,0.011836445
21325.55,-19.673244,-0.57304686,0.23733662,0.012081275
22333.428,-19.673244,-0.5742052,0.23505798,0.012730379
23341.303,-19.673244,-0.57647955,0.23267268,0.013626885
24349.178,-19.673244,-0.5794613,0.23043424,0.014615894
25357.053,-19.673244,-0.58274376,0.22856124,0.015559504
26364.928,-19.673244,-0.5859635,0.22721432,0.016347352
27372.805,-19.673244,-0.5888315,0.2264843,0.01690295
28380.68,-19.673244,-0.59114873,0.22638822,0.017185573
29388.555,-19.673244,-0.5928129,0.22687487,0.017188648
30396.432,-19.673244,-0.593813,0.2278365,0.016935188
31404.307,-19.673244,-0.5942172,0.22912481,0.016471189
32412.182,-19.673244,-0.5941546,0.23057011,0.015857942
33420.06,-19.673244,-0.5937942,0.23199965,0.015164065
34427.934,-19.673244,-0.59332323,0.23325564,0.014457914
35435.81,-19.673244,-0.5929259,0.23420922,0.013801095
36443.684,-19.673244,-0.59276617,0.23477086,0.013243376
37451.562,-19.673244,-0.592973,0.23489644,0.012819288
38459.438,-19.673244,-0.5936311,0.23458798,0.012546568
39467.312,-19.673244,-0.5947758,0.23389074,0.0124261975
40475.188,-19.673244,-0.5963937,0.23288614,0.012444071
41483.062,-19.673244,-0.5984256,0.23168193,0.012573745
42490.938,-19.673244,-0.6007751,0.23040052,0.012780189
43498.812,-19.673244,-0.603318,0.2291668,0.01302387
44506.69,-19.673244,-0.6059141,0.2280961,0.013264999
45514.566,-19.673244,-0.60841924,0.22728394,0.013467422
46522.44,-19.673244,-0.6106965,0.22679758,0.013602005
47530.316,-19.673244,-0.61262697,0.22667062,0.013649058
48538.19,-19.673244,-0.6141172,0.2269007,0.01359984
49546.066,-19.673244,-0.6151063,0.22745082,0.013456947
50553.938,-19.673244,-0.61556685,0.22825292,0.013233665
51561.812,-19.673244,-0.615507,0.22921492,0.012952367
52569.688,-19.673244,-0.6149666,0.23022945,0.012642123
53577.562,-19.673244,-0.61401194,0.23118363,0.012335751
54585.438,-19.673244,-0.6127312,0.2319698,0.01206659
55593.312,-19.673244,-0.6112241,0.23249528,0.011865275
56601.19,-19.673244,-0.60959494,0.23269096,0.011756776
57609.066,-19.673244,-0.6079439,0.2325178,0.011758
58616.94,-19.673244,-0.6063596,0.2319708,0.011876127
59624.816,-19.673244,-0.60491323,0.23107983,0.012107784
60632.69,-19.673244,-0.60365444,0.2299072,0.012439277
61640.566,-19.673244,-0.60260946,0.22854263,0.012847704
62648.44,-19.673244,-0.6017802,0.22709493,0.013303038
63656.32,-19.673244,-0.6011484,0.22568238,0.013770845
64664.195,-19.673244,-0.60067815,0.22442137,0.014215476
65672.07,-19.673244,-0.6003224,0.22341512,0.014603616
66679.945,-19.673244,-0.60002905,0.22274314,0.0149075035
67687.82,-19.673244,-0.5997484,0.22245248,0.015107851
68695.695,-19.673244,-0.5994386,0.22255187,0.015196028
69703.57,-19.673244,-0.5990723,0.22300956,0.015175199
70711.445,-19.673244,-0.5986385,0.22375476,0.015060313
71719.32,-19.673244,-0.5981454,0.22468397,0.014876835
72727.195,-19.673244,-0.5976187,0.22567055,0.014658237
73735.08,-19.673244,-0.5970988,0.22657804,0.0144424355
74742.95,-19.673244,-0.5966352,0.22727565,0.014267452
75750.83,-19.673244,-0.5962782,0.22765425,0.014166671
76758.7,-19.673244,-0.5960731,0.2276418,0.014164265
77766.58,-19.673244,-0.59605,0.22721508,0.01427132
78774.45,-19.673244,-0.59621847,0.22640762,0.014483219
79782.33,-19.673244,-0.59656215,0.22530988,0.0147788515
80790.2,-19.673244,-0.59703815,0.22406276,0.015122034
81798.08,-19.673244,-0.5975792,0.22284226,0.015465297
82805.95,-19.673244,-0.5981019,0.22183663,0.0157561
83813.83,-19.673244,-0.59851676,0.2212175,0.015944839
84821.7,-19.673244,-0.59874445,0.22110786,0.015994012
85829.58,-19.673244,-0.59873027,0.22155203,0.01588715
86837.45,-19.673244,-0.5984602,0.22249277,0.01563593
87845.33,-19.673244,-0.59797066,0.2237617,0.015283573
88853.2,-19.673244,-0.59735143,0.22509144,0.014902482
89861.08,-19.673244,-0.59673613,0.22615282,0.014584482
90868.95,-19.673244,-0.5962779,0.22662103,0.01442268
91876.83,-19.673244,-0.5961115,0.22626813,0.0144855995
92884.71,-19.673244,-0.5963033,0.22506881,0.014786755
93892.586,-19.673244,-0.59679765,0.22329609,0.015256417
94900.46,-19.673244,-0.5973847,0.2215602,0.015728552
95908.336,-19.673244,-0.5977127,0.22072098,0.015962895
96916.21,-19.673244,-0.59740496,0.22156446,0.015733367
97924.086,-19.673244,-0.5963512,0.22408864,0.015027594
98931.96,-19.673244,-0.5952853,0.22617885,0.014421032
99939.836,-19.673244,-0.5967993,0.22137585,0.015712012
160.16696,-19.067913,-0.57123274,0.3781276,-0.0043618297
1168.0425,-19.067913,-0.52156264,0.24063298,0.009344793
2175.918,-19.067913,-0.48258653,0.19517598,0.012436138
3183.7935,-19.067913,-0.4613199,0.19173272,0.0126616275
4191.669,-19.067913,-0.45768613,0.2029964,0.013393308
5199.5444,-19.067913,-0.46806285,0.21569459,0.015541267
6207.42,-19.067913,-0.48755673,0.22470406,0.018800335
7215.2954,-19.067913,-0.5113654,0.22920522,0.02241787
8223.171,-19.067913,-0.5355006,0.23028797,0.025628835
9231.046,-19.067913,-0.55708236,0.22956282,0.027867928
10238.922,-19.067913,-0.57436246,0.2284441,0.028839657
11246.798,-19.067913,-0.58658946,0.2278599,0.028505005
12254.673,-19.067913,-0.5937961,0.22821483,0.027025316
13262.548,-19.067913,-0.59656537,0.22948445,0.024690563
14270.424,-19.067913,-0.5958071,0.2313629,0.021849172
15278.3,-19.067913,-0.5925684,0.23341286,0.018848963
16286.175,-19.067913,-0.58788425,0.23519213,0.015993604
17294.049,-19.067913,-0.5826733,0.23634303,0.013515582
18301.924,-19.067913,-0.57767326,0.23664372,0.011563998
19309.8,-19.067913,-0.5734126,0.23602483,0.010204891
20317.676,-19.067913,-0.57020974,0.23455866,0.009430573
21325.55,-19.067913,-0.5681927,0.23243022,0.009174873
22333.428,-19.067913,-0.5673327,0.22989766,0.009331313
23341.303,-19.067913,-0.56748426,0.22724964,0.009771708
24349.178,-19.067913,-0.56842613,0.22476572,0.0103632165
25357.053,-19.067913,-0.56990194,0.22268416,0.010982616
26364.928,-19.067913,-0.57165366,0.22117814,0.011526931
27372.805,-19.067913,-0.5734482,0.2203437,0.011920167
28380.68,-19.067913,-0.5750968,0.22019652,0.012116291
29388.555,-19.067913,-0.5764662,0.22067845,0.01209883
30396.432,-19.067913,-0.5774823,0.22167073,0.011877762
31404.307,-19.067913,-0.5781274,0.22301152,0.0114844255
32412.182,-19.067913,-0.57843286,0.22451644,0.010965155
33420.06,-19.067913,-0.5784688,0.2259989,0.010374529
34427.934,-19.067913,-0.57833076,0.22728877,0.009768786
35435.81,-19.067913,-0.5781268,0.2282475,0.009199982
36443.684,-19.067913,-0.5779645,0.22877951,0.008711308
37451.562,-19.067913,-0.57794034,0.22883788,0.008333805
38459.438,-19.067913,-0.5781305,0.22842565,0.008084634
39467.312,-19.067913,-0.5785851,0.22759221,0.007966751
40475.188,-19.067913,-0.5793249,0.22642577,0.007970004
41483.062,-19.067913,-0.5803407,0.22504272,0.008073307
42490.938,-19.067913,-0.5815963,0.22357519,0.008247603
43498.812,-19.067913,-0.5830322,0.2221581,0.0084593445
44506.69,-19.067913,-0.5845716,0.22091612,0.008674074
45514.566,-19.067913,-0.58612776,0.21995297,0.008859863
46522.44,-19.067913,-0.5876107,0.21934201,0.008990255
47530.316,-19.067913,-0.58893543,0.21912107,0.009046547
48538.19,-19.067913,-0.5900265,0.21928951,0.009019192
49546.066,-19.067913,-0.59082556,0.21980971,0.008908359
50553.938,-19.067913,-0.59129304,0.22061095,0.008723525
51561.812,-19.067913,-0.5914117,0.22159675,0.0084822355
52569.688,-19.067913,-0.59118664,0.22265422,0.008208163
53577.562,-19.067913,-0.59064305,0.22366428,0.007928677
54585.438,-19.067913,-0.5898255,0.22451304,0.007672152
55593.312,-19.067913,-0.58879197,0.22510198,0.0074650925
56601.19,-19.067913,-0.5876098,0.22535737,0.007329678
57609.066,-19.067913,-0.5863513,0.22523679,0.0072815516
58616.94,-19.067913,-0.58508694,0.22473352,0.0073283054
59624.816,-19.067913,-0.5838814,0.22387739,0.007468709
60632.69,-19.067913,-0.5827888,0.22273228,0.0076927245
61640.566,-19.067913,-0.58185047,0.22139066,0.007982392
62648.44,-19.067913,-0.5810915,0.21996525,0.008313479
63656.32,-19.067913,-0.5805213,0.21857844,0.008657746
64664.195,-19.067913,-0.5801333,0.21735075,0.008985624
65672.07,-19.067913,-0.5799082,0.21638882,0.009269208
66679.945,-19.067913,-0.5798152,0.2157743,0.009485008
67687.82,-19.067913,-0.57981783,0.21555497,0.009616546
68695.695,-19.067913,-0.5798762,0.21573842,0.009656175
69703.57,-19.067913,-0.57995224,0.21628974,0.009606183
70711.445,-19.067913,-0.58001375,0.21713354,0.009478847
71719.32,-19.067913,-0.58003676,0.21816017,0.009295406
72727.195,-19.067913,-0.58000755,0.21923608,0.009084004
73735.08,-19.067913,-0.57992435,0.220218,0.008876657
74742.95,-19.067913,-0.5797958,0.22096884,0.008705617
75750.83,-19.067913,-0.5796398,0.22137505,0.008599276
76758.7,-19.067913,-0.5794795,0.22136223,0.008578243
77766.58,-19.067913,-0.57934004,0.22090776,0.00865202
78774.45,-19.067913,-0.57924485,0.22004879,0.008816668
79782.33,-19.067913,-0.57920957,0.21888259,0.009054087
80790.2,-19.067913,-0.5792405,0.21755925,0.009333196
81798.08,-19.067913,-0.5793321,0.21626568,0.009613119
82805.95,-19.067913,-0.5794663,0.21520111,0.009848474
83813.83,-19.067913,-0.57961446,0.2145468,0.009996315
84821.7,-19.067913,-0.57974184,0.21443221,0.010023973
85829.58,-19.067913,-0.57981247,0.21490347,0.009916826
86837.45,-19.067913,-0.57979757,0.21589908,0.009684505
87845.33,-19.067913,-0.57968086,0.2172406,0.0093639465
88853.2,-19.067913,-0.57946604,0.21864478,0.009017415
89861.08,-19.067913,-0.5791784,0.21976379,0.008724278
90868.95,-19.067913,-0.5788631,0.22025473,0.008565335
91876.83,-19.067913,-0.57857627,0.21987739,0.008600596
92884.71,-19.067913,-0.5783711,0.2186061,0.008842781
93892.586,-19.067913,-0.5782774,0.21673004,0.009232894
94900.46,-19.067913,-0.57828057,0.21489424,0.009628441
95908.336,-19.067913,-0.57831025,0.21400638,0.009822104
96916.21,-19.067913,-0.5782507,0.21489573,0.009617599
97924.086,-19.067913,-0.5779991,0.21755861,0.0090017505
98931.96,-19.067913,-0.5776095,0.21976162,0.008467702
99939.836,-19.067913,-0.57757294,0.21468775,0.009564772
160.16696,-18.462582,-0.5600685,0.37387013,-0.007972773
1168.0425,-18.462582,-0.5021752,0.23575409,0.005479558
2175.918,-18.462582,-0.46237916,0.18987353,0.008305691
3183.7935,-18.462582,-0.4414811,0.18583201,0.00818477
4191.669,-18.462582,-0.4371668,0.19629897,0.008557754
5199.5444,-18.462582,-0.44564295,0.20812827,0.0104397
6207.42,-18.462582,-0.46271735,0.21635586,0.013611499
7215.2954,-18.462582,-0.4844631,0.22029196,0.017364899
8223.171,-18.462582,-0.5075841,0.22110201,0.020934097
9231.046,-18.462582,-0.5295718,0.22041482,0.023715518
10238.922,-18.462582,-0.5487203,0.21961479,0.02535021
11246.798,-18.462582,-0.564055,0.21956691,0.025723971
12254.673,-18.462582,-0.5752126,0.22059491,0.024923153
13262.548,-18.462582,-0.5823025,0.22259037,0.023172246
14270.424,-18.462582,-0.5857645,0.22517055,0.020769842
15278.3,-18.462582,-0.586241,0.2278366,0.018032776
16286.175,-18.462582,-0.5844677,0.23010348,0.015253049
17294.049,-18.462582,-0.58118457,0.23159064,0.012669181
18301.924,-18.462582,-0.5770734,0.23207206,0.010451001
19309.8,-18.462582,-0.57271373,0.2314893,0.00869601
20317.676,-18.462582,-0.56856126,0.22993758,0.0074345227
21325.55,-18.462582,-0.5649386,0.22763196,0.0066407933
22333.428,-18.462582,-0.5620416,0.2248635,0.006247564
23341.303,-18.462582,-0.5599525,0.22195317,0.006161658
24349.178,-18.462582,-0.55866086,0.21920945,0.006278934
25357.053,-18.462582,-0.558085,0.21689339,0.0064972467
26364.928,-18.462582,-0.5580962,0.21519433,0.0067265183
27372.805,-18.462582,-0.5585394,0.21421684,0.006895747
28380.68,-18.462582,-0.5592544,0.21397829,0.0069567305
29388.555,-18.462582,-0.56008947,0.21441604,0.0068849414
30396.432,-18.462582,-0.56091493,0.215402,0.0066778283
31404.307,-18.462582,-0.56162953,0.21676186,0.006351405
32412.182,-18.462582,-0.562165,0.21829711,0.005935456
33420.06,-18.462582,-0.5624863,0.21980691,0.005468228
34427.934,-18.462582,-0.5625893,0.22110826,0.0049910983
35435.81,-18.462582,-0.5624953,0.22205222,0.0045436546
36443.684,-18.462582,-0.5622456,0.22253582,0.0041596615
37451.562,-18.462582,-0.5618945,0.22250858,0.0038640562
38459.438,-18.462582,-0.561502,0.22197345,0.0036712124
39467.312,-18.462582,-0.56112707,0.22098315,0.0035843775
40475.188,-18.462582,-0.5608218,0.21963227,0.0035962022
41483.062,-18.462582,-0.56062764,0.21804577,0.0036903578
42490.938,-18.462582,-0.5605711,0.21636572,0.0038436893
43498.812,-18.462582,-0.5606624,0.21473747,0.004029
44506.69,-18.462582,-0.56089616,0.21329597,0.0042178826
45514.566,-18.462582,-0.5612518,0.21215373,0.004383547
46522.44,-18.462582,-0.5616963,0.21139175,0.004503279
47530.316,-18.462582,-0.5621875,0.21105292,0.004560413
48538.19,-18.462582,-0.562678,0.2111395,0.0045455955
49546.066,-18.462582,-0.5631195,0.21161428,0.00445737
50553.938,-18.462582,-0.56346637,0.2124045,0.004301963
51561.812,-18.462582,-0.5636803,0.21340998,0.004092425
52569.688,-18.462582,-0.563733,0.21451247,0.003847153
53577.562,-18.462582,-0.563608,0.21558657,0.0035879412
54585.438,-18.462582,-0.56330293,0.21651186,0.0033378103
55593.312,-18.462582,-0.56282896,0.21718349,0.0031187402
56601.19,-18.462582,-0.5622102,0.21752211,0.0029495512
57609.066,-18.462582,-0.5614824,0.21748108,0.0028441064
58616.94,-18.462582,-0.56068945,0.21705088,0.002809983
59624.816,-18.462582,-0.5598806,0.2162601,0.0028477183
60632.69,-18.462582,-0.55910677,0.21517317,0.0029507792
61640.566,-18.462582,-0.5584161,0.21388438,0.0031061657
62648.44,-18.462582,-0.55785066,0.2125093,0.0032956568
63656.32,-18.462582,-0.5574436,0.21117395,0.0034976038
64664.195,-18.462582,-0.55721575,0.21000244,0.003689064
65672.07,-18.462582,-0.5571736,0.20910457,0.0038481932
66679.945,-18.462582,-0.5573103,0.20856428,0.0039565093
67687.82,-18.462582,-0.5576046,0.20843011,0.004000975
68695.695,-18.462582,-0.55802256,0.20870881,0.0039755604
69703.57,-18.462582,-0.5585211,0.209363,0.0038821541
70711.445,-18.462582,-0.55905116,0.21031304,0.0037306575
71719.32,-18.462582,-0.55956197,0.21144365,0.0035381732
72727.195,-18.462582,-0.5600051,0.21261495,0.0033274088
73735.08,-18.462582,-0.56034034,0.21367711,0.0031242007
74742.95,-18.462582,-0.5605379,0.21448727,0.0029545533
75750.83,-18.462582,-0.56058306,0.21492723,0.002841317
76758.7,-18.462582,-0.5604774,0.21492034,0.0028010039
77766.58,-18.462582,-0.56023926,0.21444446,0.0028409786
78774.45,-18.462582,-0.5599016,0.21354009,0.0029576006
79782.33,-18.462582,-0.55950993,0.21231097,0.0031355568
80790.2,-18.462582,-0.55911636,0.21091615,0.0033488693
81798.08,-18.462582,-0.55877334,0.20955306,0.0035634665
82805.95,-18.462582,-0.558526,0.20843177,0.0037415505
83813.83,-18.462582,-0.5584059,0.20774323,0.0038473345
84821.7,-18.462582,-0.5584237,0.20762365,0.0038535087
85829.58,-18.462582,-0.5585654,0.20812117,0.0037477242
86837.45,-18.462582,-0.55879015,0.20917077,0.003537766
87845.33,-18.462582,-0.55903494,0.21058418,0.0032541007
88853.2,-18.462582,-0.5592224,0.21206322,0.0029483542
89861.08,-18.462582,-0.55927306,0.21324158,0.0026865066
90868.95,-18.462582,-0.55912566,0.21375853,0.002535975
91876.83,-18.462582,-0.5587574,0.21336147,0.002547147
92884.71,-18.462582,-0.55820286,0.21202357,0.002731376
93892.586,-18.462582,-0.5575683,0.21004921,0.0030405163
94900.46,-18.462582,-0.55702513,0.20811689,0.0033569436
95908.336,-18.462582,-0.55677366,0.20718142,0.0035087252
96916.21,-18.462582,-0.55695474,0.20811476,0.0033321774
97924.086,-18.462582,-0.5574842,0.21091299,0.0028144296
98931.96,-18.462582,-0.5577726,0.2132283,0.002361719
99939.836,-18.462582,-0.55628663,0.20789467,0.003256326
160.16696,-17.857252,-0.54951596,0.36977625,-0.011407091
1168.0425,-17.857252,-0.48220095,0.23083352,0.0016657158
2175.918,-17.857252,-0.4419098,0.18456744,0.0042965356
3183.7935,-17.857252,-0.42207006,0.18002363,0.003910074
4191.669,-17.857252,-0.4175547,0.18975663,0.003941795
5199.5444,-17.857252,-0.42419207,0.20071436,0.005499642
6207.42,-17.857252,-0.43849334,0.20809306,0.008469597
7215.2954,-17.857252,-0.45751634,0.21135123,0.012217821
8223.171,-17.857252,-0.47880378,0.2117536,0.016007327
9231.046,-17.857252,-0.5003591,0.21097013,0.019219194
10238.922,-17.857252,-0.52063286,0.2103734,0.021445278
11246.798,-17.857252,-0.5385046,0.21077742,0.022501737
12254.673,-17.857252,-0.5532559,0.21243119,0.022398239
13262.548,-17.857252,-0.56452894,0.21514261,0.02128678
14270.424,-17.857252,-0.57227606,0.21844867,0.019406013
15278.3,-17.857252,-0.57669955,0.22178236,0.017030336
16286.175,-17.857252,-0.578189,0.22460788,0.014428918
17294.049,-17.857252,-0.5772583,0.22651325,0.011836622
18301.924,-17.857252,-0.5744856,0.22726008,0.009436356
19309.8,-17.857252,-0.5704625,0.22679426,0.0073519764
20317.676,-17.857252,-0.56574863,0.22522834,0.0056491243
21325.55,-17.857252,-0.56083953,0.22280341,0.0043421267
22333.428,-17.857252,-0.55614287,0.21984155,0.0034044345
23341.303,-17.857252,-0.5519659,0.21669562,0.0027808587
24349.178,-17.857252,-0.5485115,0.21370342,0.0023998336
25357.053,-17.857252,-0.5458827,0.21115083,0.0021845652
26364.928,-17.857252,-0.54409266,0.20924553,0.0020622376
27372.805,-17.857252,-0.54308057,0.20810369,0.0019707764
28380.68,-17.857252,-0.5427295,0.20774703,0.0018631913
29388.555,-17.857252,-0.5428843,0.20811136,0.0017094079
30396.432,-17.857252,-0.54337233,0.20906171,0.0014960885
31404.307,-17.857252,-0.54401904,0.21041308,0.0012247202
32412.182,-17.857252,-0.544663,0.21195437,0.0009085473
33420.06,-17.857252,-0.54516786,0.2134714,0.0005688296
34427.934,-17.857252,-0.54542994,0.21476865,0.0002308723
35435.81,-17.857252,-0.54538244,0.21568662,-7.978571e-05
36443.684,-17.857252,-0.5449971,0.21611454,-0.0003405594
37451.562,-17.857252,-0.5442806,0.21599743,-0.00053441897
38459.438,-17.857252,-0.5432712,0.2153374,-0.0006514513
39467.312,-17.857252,-0.5420314,0.21418962,-0.0006896127
40475.188,-17.857252,-0.5406404,0.21265404,-0.000654561
41483.062,-17.857252,-0.53918505,0.21086337,-0.00055869017
42490.938,-17.857252,-0.53775305,0.20896912,-0.00041967677
43498.812,-17.857252,-0.5364239,0.20712677,-0.00025842432
44506.69,-17.857252,-0.53526425,0.20548125,-9.704009e-05
45514.566,-17.857252,-0.53432184,0.20415448,4.3360982e-05
46522.44,-17.857252,-0.533624,0.20323499,0.00014451519
47530.316,-17.857252,-0.53317636,0.20277143,0.00019264827
48538.19,-17.857252,-0.53296435,0.2027696,0.00017943932
49546.066,-17.857252,-0.5329547,0.20319322,0.000102647115
50553.938,-17.857252,-0.53310096,0.20396842,-3.3971155e-05
51561.812,-17.857252,-0.53334767,0.20499174,-0.00022125337
52569.688,-17.857252,-0.53363574,0.20613992,-0.00044568733
53577.562,-17.857252,-0.53390926,0.20728174,-0.0006908042
54585.438,-17.857252,-0.5341189,0.20829006,-0.0009388641
55593.312,-17.857252,-0.5342276,0.20905368,-0.001172563
56601.19,-17.857252,-0.5342139,0.20948742,-0.0013766781
57609.066,-17.857252,-0.534073,0.20953965,-0.0015395124
58616.94,-17.857252,-0.5338169,0.2091974,-0.0016539592
59624.816,-17.857252,-0.5334743,0.20848739,-0.0017181365
60632.69,-17.857252,-0.5330863,0.20747358,-0.0017355097
61640.566,-17.857252,-0.53270304,0.20625131,-0.0017144817
62648.44,-17.857252,-0.5323789,0.20493849,-0.0016675146
63656.32,-17.857252,-0.5321661,0.2036641,-0.0016098232
64664.195,-17.857252,-0.5321099,0.20255545,-0.0015577467
65672.07,-17.857252,-0.5322431,0.20172536,-0.0015269779
66679.945,-17.857252,-0.5325812,0.2012601,-0.0015308071
67687.82,-17.857252,-0.5331212,0.20120938,-0.0015785242
68695.695,-17.857252,-0.53383875,0.20157966,-0.0016742256
69703.57,-17.857252,-0.5346901,0.20233162,-0.0018160851
70711.445,-17.857252,-0.53561515,0.20338212,-0.001996261
71719.32,-17.857252,-0.5365419,0.20461135,-0.0022014831
72727.195,-17.857252,-0.5373929,0.2058737,-0.0024143108
73735.08,-17.857252,-0.5380941,0.20701349,-0.0026149894
74742.95,-17.857252,-0.53858155,0.2078824,-0.002783741
75750.83,-17.857252,-0.5388101,0.20835805,-0.0029033262
76758.7,-17.857252,-0.5387599,0.20836143,-0.0029615345
77766.58,-17.857252,-0.5384404,0.20787041,-0.002953316
78774.45,-17.857252,-0.5378923,0.2069284,-0.0028822436
79782.33,-17.857252,-0.5371852,0.20564471,-0.0027610303
80790.2,-17.857252,-0.5364107,0.20418632,-0.0026107146
81798.08,-17.857252,-0.53567356,0.20276038,-0.0024586334
82805.95,-17.857252,-0.5350776,0.20158702,-0.0023349833
83813.83,-17.857252,-0.53470945,0.20086625,-0.002268332
84821.7,-17.857252,-0.53462356,0.20074072,-0.0022804278
85829.58,-17.857252,-0.5348282,0.20126109,-0.0023811923
86837.45,-17.857252,-0.53527534,0.20235941,-0.0025645609
87845.33,-17.857252,-0.53586096,0.20383887,-0.0028064195
88853.2,-17.857252,-0.5364341,0.20538765,-0.0030658715
89861.08,-17.857252,-0.5368206,0.20662259,-0.0032905173
90868.95,-17.857252,-0.5368594,0.20716642,-0.003426698
91876.83,-17.857252,-0.53645146,0.20675445,-0.0034340934
92884.71,-17.857252,-0.5356106,0.20535827,-0.0033031732
93892.586,-17.857252,-0.5345086,0.20329547,-0.0030714753
94900.46,-17.857252,-0.5334837,0.20127499,-0.0028316716
95908.336,-17.857252,-0.5329846,0.20029491,-0.0027198023
96916.21,-17.857252,-0.53339314,0.20126712,-0.0028659897
97924.086,-17.857252,-0.5346506,0.20418896,-0.003281897
98931.96,-17.857252,-0.5355879,0.2066088,-0.0036484355
99939.836,-17.857252,-0.5328167,0.20104055,-0.0029538497
160.16696,-17.25192,-0.53966516,0.36586523,-0.014628893
1168.0425,-17.25192,-0.46145508,0.22588906,-0.0021237943
2175.918,-17.25192,-0.4206382,0.17926437,0.0003647945
3183.7935,-17.25192,-0.4023475,0.17431904,-0.00019127829
4191.669,-17.25192,-0.3981036,0.18340431,-0.0004548221
5199.5444,-17.25192,-0.40308636,0.1935217,0.00074672897
6207.42,-17.25192,-0.41442463,0.20001884,0.0034120763
7215.2954,-17.25192,-0.43018916,0.20251141,0.007006177
8223.171,-17.25192,-0.44885296,0.20238172,0.010849692
9231.046,-17.25192,-0.46904868,0.20136109,0.014334647
10238.922,-17.25192,-0.48950025,0.20082974,0.017023666
11246.798,-17.25192,-0.5090421,0.20156592,0.018675815
12254.673,-17.25192,-0.5266754,0.20375434,0.019229317
13262.548,-17.25192,-0.5416238,0.20712487,0.018762901
14270.424,-17.25192,-0.55337137,0.21113548,0.017449835
15278.3,-17.25192,-0.56167704,0.21514842,0.015513695
16286.175,-17.25192,-0.5665624,0.21857196,0.01319095
17294.049,-17.25192,-0.56827945,0.22095594,0.010702644
18301.924,-17.25192,-0.56726056,0.22204214,0.008235423
19309.8,-17.25192,-0.5640626,0.2217733,0.0059315166
20317.676,-17.25192,-0.55930656,0.22027254,0.0038857886
21325.55,-17.25192,-0.55362153,0.2178017,0.0021484145
22333.428,-17.25192,-0.547595,0.2147095,0.0007313171
23341.303,-17.25192,-0.54173553,0.2113779,-0.00038324064
24349.178,-17.25192,-0.5364449,0.20817302,-0.0012333398
25357.053,-17.25192,-0.532004,0.20540552,-0.0018684161
26364.928,-17.25192,-0.5285701,0.20330273,-0.0023413268
27372.805,-17.25192,-0.5261831,0.20199427,-0.0027020855
28380.68,-17.25192,-0.5247816,0.2015091,-0.002993289
29388.555,-17.25192,-0.5242223,0.20178401,-0.0032475484
30396.432,-17.25192,-0.5243053,0.20267999,-0.003486401
