Re,alpha_deg,CL_fit,CD_fit,CM_fit
10238.922,1.5133266,0.0992268,0.04750505,-0.044113144
11246.798,1.5133266,0.10989243,0.044452928,-0.045437645
12254.673,1.5133266,0.11853499,0.043961085,-0.046151362
13262.548,1.5133266,0.12417224,0.04514047,-0.046335854
14270.424,1.5133266,0.1268248,0.04652502,-0.046190213
15278.3,1.5133266,0.12729768,0.046923134,-0.045949064
16286.175,1.5133266,0.1267701,0.04588551,-0.045813274
17294.049,1.5133266,0.12636812,0.04371896,-0.045907974
18301.924,1.5133266,0.12685071,0.041184902,-0.046269342
19309.8,1.5133266,0.12846994,0.03909572,-0.046855025
20317.676,1.5133266,0.13100229,0.037989866,-0.04756917
21325.55,1.5133266,0.13390315,0.037983604,-0.048293095
22333.428,1.5133266,0.13651685,0.03880667,-0.048914164
23341.303,1.5133266,0.13827546,0.03996471,-0.049348213
24349.178,1.5133266,0.1388421,0.040946074,-0.049553104
25357.053,1.5133266,0.1381745,0.04139537,-0.049533367
26364.928,1.5133266,0.13651133,0.04120534,-0.049336817
27372.805,1.5133266,0.13429987,0.04051368,-0.049045127
28380.68,1.5133266,0.1320918,0.039624713,-0.048760798
29388.555,1.5133266,0.13043663,0.03889078,-0.04859258
30396.432,1.5133266,0.12979339,0.0385961,-0.048641108
31404.307,1.5133266,0.1304748,0.03887572,-0.04898692
32412.182,1.5133266,0.13262713,0.039688908,-0.04968163
33420.06,1.5133266,0.1362406,0.04084517,-0.050743148
34427.934,1.5133266,0.14118186,0.042070266,-0.0521551
35435.81,1.5133266,0.14723575,0.04308965,-0.05387049
36443.684,1.5133266,0.15414831,0.04370302,-0.055818353
37451.562,1.5133266,0.16166085,0.043832257,-0.05791309
38459.438,1.5133266,0.16953588,0.04353353,-0.06006456
39467.312,1.5133266,0.1775718,0.04297144,-0.062188137
40475.188,1.5133266,0.18560982,0.042366922,-0.06421318
41483.062,1.5133266,0.19353722,0.0419346,-0.06608913
42490.938,1.5133266,0.20128872,0.041823998,-0.067788586
43498.812,1.5133266,0.2088469,0.042083465,-0.06930711
44506.69,1.5133266,0.21624258,0.042650178,-0.07066026
45514.566,1.5133266,0.22355293,0.043369874,-0.0718783
46522.44,1.5133266,0.23089415,0.04403907,-0.07299971
47530.316,1.5133266,0.23840827,0.04445927,-0.07406435
48538.19,1.5133266,0.24624306,0.04448712,-0.075107574
49546.066,1.5133266,0.25452584,0.044070244,-0.076155685
50553.938,1.5133266,0.26333645,0.04326029,-0.07722359
51561.812,1.5133266,0.27268282,0.042198986,-0.07831456
52569.688,1.5133266,0.28248465,0.041082855,-0.07942189
53577.562,1.5133266,0.2925719,0.040115256,-0.08053197
54585.438,1.5133266,0.30269837,0.039456442,-0.08162792
55593.312,1.5133266,0.31257176,0.039185327,-0.08269316
56601.19,1.5133266,0.32189697,0.039282214,-0.08371411
57609.066,1.5133266,0.33042324,0.039634615,-0.08468172
58616.94,1.5133266,0.3379914,0.04006727,-0.08559158
59624.816,1.5133266,0.3445666,0.040386718,-0.08644279
60632.69,1.5133266,0.35025266,0.040431827,-0.08723624
61640.566,1.5133266,0.35528135,0.040113043,-0.08797248
62648.44,1.5133266,0.35997742,0.039436065,-0.08865019
63656.32,1.5133266,0.36470342,0.03849823,-0.08926557
64664.195,1.5133266,0.3697942,0.037461393,-0.08981304
65672.07,1.5133266,0.3754936,0.03650704,-0.090286836
66679.945,1.5133266,0.38190502,0.03578447,-0.09068375
67687.82,1.5133266,0.38896894,0.035368215,-0.09100559
68695.695,1.5133266,0.39647204,0.03523636,-0.09126137
69703.57,1.5133266,0.40408874,0.035275985,-0.09146787
70711.445,1.5133266,0.41144717,0.03531769,-0.091648474
71719.32,1.5133266,0.4182069,0.035190187,-0.09183037
72727.195,1.5133266,0.42413062,0.034777813,-0.09203992
73735.08,1.5133266,0.42913324,0.034065157,-0.09229773
74742.95,1.5133266,0.43329498,0.033151064,-0.09261421
75750.83,1.5133266,0.43683442,0.032224797,-0.09298705
76758.7,1.5133266,0.44004583,0.031506002,-0.09340107
77766.58,1.5133266,0.44321802,0.031167138,-0.093831465
78774.45,1.5133266,0.44655484,0.03126239,-0.0942498
79782.33,1.5133266,0.4501224,0.03169059,-0.09463099
80790.2,1.5133266,0.45384118,0.03221441,-0.09496051
81798.08,1.5133266,0.4575274,0.03253802,-0.095238596
82805.95,1.5133266,0.4609734,0.03242321,-0.095480405
83813.83,1.5133266,0.4640387,0.031802297,-0.09571147
84821.7,1.5133266,0.46671784,0.030836256,-0.09595881
85829.58,1.5133266,0.4691495,0.029874753,-0.096240655
86837.45,1.5133266,0.47155678,0.029311031,-0.0965582
87845.33,1.5133266,0.47413158,0.029375663,-0.09689337
88853.2,1.5133266,0.4769173,0.029966442,-0.09721505
89861.08,1.5133266,0.47975564,0.030631667,-0.097492844
90868.95,1.5133266,0.48235533,0.030784195,-0.097713925
91876.83,1.5133266,0.48447806,0.03009794,-0.09789355
92884.71,1.5133266,0.48614788,0.028866783,-0.09807055
93892.586,1.5133266,0.48770964,0.02797435,-0.09828344
94900.46,1.5133266,0.48958185,0.02822585,-0.09853569
95908.336,1.5133266,0.49176732,0.029300164,-0.098777026
96916.21,1.5133266,0.4936063,0.029479135,-0.09893875
97924.086,1.5133266,0.49455917,0.02778577,-0.09903459
98931.96,1.5133266,0.495808,0.02750749,-0.09921792
99939.836,1.5133266,0.4972209,0.02756031,-0.09936534
160.16696,2.1186562,0.12661551,0.32036683,-0.036864515
1168.0425,2.1186562,0.11703238,0.1053219,-0.033696692
2175.918,2.1186562,0.11754244,0.09540502,-0.034628935
3183.7935,2.1186562,0.11876903,0.083426915,-0.035832357
4191.669,2.1186562,0.11957132,0.06770007,-0.0366594
5199.5444,2.1186562,0.11995192,0.060880814,-0.037377723
6207.42,2.1186562,0.12065549,0.0614092,-0.038336255
7215.2954,2.1186562,0.12282662,0.06254794,-0.039687783
8223.171,2.1186562,0.12724069,0.060495924,-0.041354507
9231.046,2.1186562,0.13377734,0.055745568,-0.04310718
10238.922,2.1186562,0.14145495,0.050835133,-0.044681787
11246.798,2.1186562,0.14889927,0.04788326,-0.045881774
12254.673,2.1186562,0.1549195,0.047432624,-0.046635088
13262.548,2.1186562,0.15891549,0.048615128,-0.046999067
14270.424,2.1186562,0.16098902,0.049989667,-0.04712318
15278.3,2.1186562,0.16178423,0.05038262,-0.047190264
16286.175,2.1186562,0.16217464,0.049352102,-0.04735799
17294.049,2.1186562,0.16293415,0.04720019,-0.047716998
18301.924,2.1186562,0.16450106,0.044676207,-0.0482743
19309.8,2.1186562,0.16688965,0.042577587,-0.048961777
20317.676,2.1186562,0.16974393,0.04143168,-0.04966333
21325.55,2.1186562,0.17249249,0.041350834,-0.05025097
22333.428,2.1186562,0.17454243,0.042069737,-0.050619625
23341.303,2.1186562,0.1754565,0.043107882,-0.05071307
24349.178,2.1186562,0.17506762,0.043972027,-0.050536305
25357.053,2.1186562,0.17351848,0.04432624,-0.05015356
26364.928,2.1186562,0.17122489,0.044079028,-0.04967466
27372.805,2.1186562,0.16878627,0.04337679,-0.04923379
28380.68,2.1186562,0.16686982,0.04252388,-0.04896606
29388.555,2.1186562,0.16609639,0.041863136,-0.04898635
30396.432,2.1186562,0.16695035,0.041661825,-0.04937417
31404.307,2.1186562,0.16972443,0.042034596,-0.050166078
32412.182,2.1186562,0.17450377,0.04291923,-0.05135581
33420.06,2.1186562,0.18118271,0.044107564,-0.05290088
34427.934,2.1186562,0.18950447,0.045314472,-0.05473323
35435.81,2.1186562,0.19911143,0.046262614,-0.056771543
36443.684,2.1186562,0.2095969,0.046758,-0.05893301
37451.562,2.1186562,0.22054859,0.046736598,-0.06114241
38459.438,2.1186562,0.23158348,0.04627392,-0.06333808
39467.312,2.1186562,0.24237101,0.04555571,-0.06547405
40475.188,2.1186562,0.25264838,0.044823296,-0.06751951
41483.062,2.1186562,0.26223007,0.04430643,-0.069455996
42490.938,2.1186562,0.27101314,0.044163786,-0.071273655
43498.812,2.1186562,0.27898085,0.044444427,-0.07296793
44506.69,2.1186562,0.2862009,0.04507892,-0.07453692
45514.566,2.1186562,0.29281965,0.045899667,-0.07598
46522.44,2.1186562,0.2990477,0.046686366,-0.07729794
47530.316,2.1186562,0.30513713,0.04722237,-0.07849365
48538.19,2.1186562,0.3113497,0.04734762,-0.07957347
49546.066,2.1186562,0.31792098,0.046997726,-0.08054821
50553.938,2.1186562,0.32502246,0.046217777,-0.08143346
51561.812,2.1186562,0.33273047,0.04514958,-0.082249
52569.688,2.1186562,0.34100652,0.043995984,-0.083017
53577.562,2.1186562,0.3496964,0.042970587,-0.08375974
54585.438,2.1186562,0.3585486,0.04224672,-0.084496796
55593.312,2.1186562,0.36725223,0.041916136,-0.08524235
56601.19,2.1186562,0.37548935,0.04196886,-0.086003244
57609.066,2.1186562,0.38299263,0.0422986,-0.08677805
58616.94,2.1186562,0.38959986,0.042730067,-0.08755725
59624.816,2.1186562,0.3952908,0.04306532,-0.08832467
60632.69,2.1186562,0.40020236,0.0431332,-0.08906
61640.566,2.1186562,0.40461248,0.0428329,-0.08974153
62648.44,2.1186562,0.40889725,0.042157546,-0.0903494
63656.32,2.1186562,0.41346425,0.041194573,-0.09086836
64664.195,2.1186562,0.41867644,0.040099584,-0.091289945
65672.07,2.1186562,0.4247796,0.039053082,-0.09161359
66679.945,2.1186562,0.43184793,0.038209066,-0.09184703
67687.82,2.1186562,0.43976265,0.03765145,-0.092005685
68695.695,2.1186562,0.448228,0.03737049,-0.092111066
69703.57,2.1186562,0.45682397,0.037266478,-0.092188746
70711.445,2.1186562,0.4650883,0.037181944,-0.092265904
71719.32,2.1186562,0.47260833,0.036953405,-0.0923684
72727.195,2.1186562,0.47910506,0.036468852,-0.09251808
73735.08,2.1186562,0.48448792,0.035711564,-0.092729926
74742.95,2.1186562,0.4888664,0.0347743,-0.09300997
75750.83,2.1186562,0.49251395,0.033838067,-0.09335412
76758.7,2.1186562,0.49579018,0.03311397,-0.0937481
77766.58,2.1186562,0.49904326,0.03276743,-0.09416947
78774.45,2.1186562,0.5025147,0.032848794,-0.094591156
79782.33,2.1186562,0.50627947,0.033256456,-0.094986886
80790.2,2.1186562,0.5102377,0.03375631,-0.095337
81798.08,2.1186562,0.51416725,0.03405732,-0.09563382
82805.95,2.1186562,0.5178189,0.03392517,-0.095884465
83813.83,2.1186562,0.52102613,0.03329467,-0.096109726
84821.7,2.1186562,0.5237833,0.03232569,-0.09633812
85829.58,2.1186562,0.52625626,0.0313648,-0.09659601
86837.45,2.1186562,0.52870846,0.030800661,-0.096896194
87845.33,2.1186562,0.5313653,0.030861199,-0.097229876
88853.2,2.1186562,0.534275,0.03144397,-0.09756652
89861.08,2.1186562,0.53724927,0.032100856,-0.09786503
90868.95,2.1186562,0.53994554,0.032249346,-0.09809475
91876.83,2.1186562,0.5420871,0.0315661,-0.09825746
92884.71,2.1186562,0.5437082,0.030342666,-0.09839587
93892.586,2.1186562,0.54521924,0.029456396,-0.09857255
94900.46,2.1186562,0.5471112,0.029706411,-0.09881849
95908.336,2.1186562,0.5493797,0.030773811,-0.099081285
96916.21,2.1186562,0.5512419,0.030952636,-0.09924447
97924.086,2.1186562,0.5520699,0.029272046,-0.09928468
98931.96,2.1186562,0.5532714,0.028996691,-0.09944347
99939.836,2.1186562,0.55466914,0.029050862,-0.09958309
160.16696,2.7239876,0.16030848,0.32036236,-0.037110567
1168.0425,2.7239876,0.15001154,0.10689426,-0.03311528
2175.918,2.7239876,0.15531242,0.097723566,-0.03456328
3183.7935,2.7239876,0.15892804,0.08603172,-0.035848908
4191.669,2.7239876,0.16129783,0.0704104,-0.03689898
5199.5444,2.7239876,0.16356863,0.06366381,-0.03803061
6207.42,2.7239876,0.16597621,0.06430651,-0.039280016
7215.2954,2.7239876,0.16860338,0.06562805,-0.040580858
8223.171,2.7239876,0.17160523,0.06381552,-0.04187712
9231.046,2.7239876,0.17500827,0.059320748,-0.04311895
10238.922,2.7239876,0.17856088,0.054632656,-0.044240735
11246.798,2.7239876,0.18181777,0.051832452,-0.045172457
12254.673,2.7239876,0.18437132,0.0514514,-0.045874625
13262.548,2.7239876,0.18606472,0.052638095,-0.046368014
14270.424,2.7239876,0.18707131,0.053986464,-0.046735607
15278.3,2.7239876,0.18781649,0.05436249,-0.04709505
16286.175,2.7239876,0.18879783,0.053352978,-0.047554996
17294.049,2.7239876,0.19038722,0.05127006,-0.048173673
18301.924,2.7239876,0.19269016,0.048851244,-0.04893635
19309.8,2.7239876,0.19550715,0.04686691,-0.049757905
20317.676,2.7239876,0.1983951,0.045810666,-0.05050839
21325.55,2.7239876,0.20080397,0.045765553,-0.05105245
22333.428,2.7239876,0.20223762,0.046449576,-0.051289417
23341.303,2.7239876,0.20239726,0.047381923,-0.05118386
24349.178,2.7239876,0.20127207,0.048085634,-0.050778598
25357.053,2.7239876,0.19915952,0.048252437,-0.05018851
26364.928,2.7239876,0.1966194,0.04782264,-0.049578324
27372.805,2.7239876,0.19437912,0.04697143,-0.049130563
28380.68,2.7239876,0.19321239,0.046021454,-0.049011678
29388.555,2.7239876,0.19381931,0.045321047,-0.049343795
30396.432,2.7239876,0.19672833,0.045128778,-0.05018722
31404.307,2.7239876,0.20223314,0.045539208,-0.051535886
32412.182,2.7239876,0.21037045,0.04646402,-0.053325348
33420.06,2.7239876,0.2209346,0.047668558,-0.05545004
34427.934,2.7239876,0.23352057,0.048846543,-0.057785247
35435.81,2.7239876,0.24758527,0.049708843,-0.06020894
36443.684,2.7239876,0.2625144,0.050060987,-0.06261963
37451.562,2.7239876,0.27768645,0.049850006,-0.064946786
38459.438,2.7239876,0.2925272,0.049170487,-0.06715387
39467.312,2.7239876,0.3065516,0.04823268,-0.0692337
40475.188,2.7239876,0.31939232,0.047301706,-0.071199164
41483.062,2.7239876,0.33081537,0.04662753,-0.073071286
42490.938,2.7239876,0.34072423,0.04638157,-0.07486822
43498.812,2.7239876,0.34915465,0.04661659,-0.0765972
44506.69,2.7239876,0.3562616,0.047257744,-0.078250654
45514.566,2.7239876,0.36229557,0.048125505,-0.0798077
46522.44,2.7239876,0.3675744,0.048983097,-0.081239
47530.316,2.7239876,0.37244707,0.049595803,-0.08251462
48538.19,2.7239876,0.37725395,0.049788326,-0.08361201
49546.066,2.7239876,0.38228852,0.049485296,-0.0845229
50553.938,2.7239876,0.3877617,0.04872638,-0.08525694
51561.812,2.7239876,0.39377683,0.047653913,-0.08584176
52569.688,2.7239876,0.40031898,0.04647627,-0.08631922
53577.562,2.7239876,0.40726078,0.045414887,-0.08673886
54585.438,2.7239876,0.41438746,0.044651736,-0.08714982
55593.312,2.7239876,0.4214359,0.044286,-0.087592684
56601.19,2.7239876,0.42814487,0.044311844,-0.088093385
57609.066,2.7239876,0.43430716,0.044623207,-0.088659525
58616.94,2.7239876,0.43981394,0.045042362,-0.08928066
59624.816,2.7239876,0.44468468,0.04536623,-0.08993124
60632.69,2.7239876,0.4490727,0.045417912,-0.0905766
61640.566,2.7239876,0.45324576,0.0450916,-0.09117998
62648.44,2.7239876,0.4575433,0.044378288,-0.09170921
63656.32,2.7239876,0.4623147,0.043365505,-0.0921424
64664.195,2.7239876,0.4678523,0.04221267,-0.09247095
65672.07,2.7239876,0.4743299,0.041105777,-0.092700005
66679.945,2.7239876,0.48176017,0.040205065,-0.09284632
67687.82,2.7239876,0.48998162,0.039600056,-0.092934705
68695.695,2.7239876,0.49868,0.03928413,-0.09299327
69703.57,2.7239876,0.50744104,0.039157707,-0.0930492
70711.445,2.7239876,0.5158256,0.03906054,-0.09312575
71719.32,2.7239876,0.5234544,0.038824126,-0.093240306
72727.195,2.7239876,0.5300795,0.03833068,-0.09340402
73735.08,2.7239876,0.53563076,0.03755813,-0.09362237
74742.95,2.7239876,0.5402213,0.03659707,-0.09389574
75750.83,2.7239876,0.54411113,0.03562871,-0.09421995
76758.7,2.7239876,0.54763466,0.034867655,-0.094586134
77766.58,2.7239876,0.55111074,0.034484558,-0.09498064
78774.45,2.7239876,0.554759,0.034535095,-0.09538536
79782.33,2.7239876,0.55864686,0.034921564,-0.09577945
80790.2,2.7239876,0.5626845,0.035410628,-0.09614294
81798.08,2.7239876,0.56667316,0.0357083,-0.09646167
82805.95,2.7239876,0.5703916,0.03557592,-0.09673238
83813.83,2.7239876,0.57369334,0.034942757,-0.0969658
84821.7,2.7239876,0.57657504,0.033965975,-0.097185254
85829.58,2.7239876,0.57918465,0.032992046,-0.097419634
86837.45,2.7239876,0.58175504,0.032413643,-0.09769127
87845.33,2.7239876,0.58448315,0.032464325,-0.09800347
88853.2,2.7239876,0.5874087,0.03304622,-0.0983334
89861.08,2.7239876,0.59036285,0.033711355,-0.09863783
90868.95,2.7239876,0.5930441,0.033872582,-0.098873824
91876.83,2.7239876,0.5952126,0.033199597,-0.09902805
92884.71,2.7239876,0.59690595,0.031979285,-0.09913733
93892.586,2.7239876,0.59849125,0.031091413,-0.09927598
94900.46,2.7239876,0.60040104,0.031343956,-0.09949786
95908.336,2.7239876,0.6026238,0.032425042,-0.099760644
96916.21,2.7239876,0.60446346,0.0326223,-0.09992286
97924.086,2.7239876,0.6053741,0.030950626,-0.09992641
98931.96,2.7239876,0.6066198,0.030681249,-0.1000532
99939.836,2.7239876,0.60801995,0.030752338,-0.100181706
160.16696,3.329317,0.19408642,0.3208402,-0.037234105
1168.0425,3.329317,0.18199784,0.1088368,-0.032570492
2175.918,3.329317,0.1911504,0.10028976,-0.034509975
3183.7935,3.329317,0.19649969,0.088835575,-0.035836972
4191.669,3.329317,0.19982067,0.073353946,-0.037043437
5199.5444,3.329317,0.20338291,0.06672655,-0.038496103
6207.42,3.329317,0.20698541,0.067491606,-0.039933477
7215.2954,3.329317,0.20970584,0.06896624,-0.041085884
8223.171,3.329317,0.2111007,0.067354664,-0.041930363
9231.046,3.329317,0.2113393,0.06309503,-0.04260247
10238.922,3.329317,0.2108747,0.058634534,-0.04323561
11246.798,3.329317,0.21013904,0.056006946,-0.04388062
12254.673,3.329317,0.2094325,0.05571548,-0.044519894
13262.548,3.329317,0.20895626,0.05691335,-0.045124397
14270.424,3.329317,0.20888236,0.058229007,-0.045699596
15278.3,3.329317,0.20937982,0.05857794,-0.046293456
16286.175,3.329317,0.21058083,0.057591334,-0.046969745
17294.049,3.329317,0.21251127,0.055604227,-0.047767095
18301.924,3.329317,0.21503052,0.05334919,-0.048666883
19309.8,3.329317,0.21781728,0.051565386,-0.049585372
20317.676,3.329317,0.22041634,0.050700266,-0.05039271
21325.55,3.329317,0.22233745,0.050789285,-0.050951738
22333.428,3.329317,0.22317895,0.051515486,-0.05116231
23341.303,3.329317,0.22274414,0.05238352,-0.050996967
24349.178,3.329317,0.22111958,0.052925594,-0.050518043
25357.053,3.329317,0.21869648,0.05286192,-0.049871303
26364.928,3.329317,0.21613237,0.052173294,-0.049259547
27372.805,3.329317,0.2142601,0.051076822,-0.04890299
28380.68,3.329317,0.21396552,0.04992896,-0.048996814
29388.555,3.329317,0.21605529,0.049097486,-0.04967527
30396.432,3.329317,0.22114013,0.0488431,-0.050989952
31404.307,3.329317,0.22955059,0.049246665,-0.05290519
32412.182,3.329317,0.24129592,0.050194483,-0.05531034
33420.06,3.329317,0.25606948,0.051422164,-0.05804458
34427.934,3.329317,0.27329502,0.052595258,-0.06092819
35435.81,3.329317,0.29220277,0.0534047,-0.063793644
36443.684,3.329317,0.3119235,0.05364711,-0.066510074
37451.562,3.329317,0.3315841,0.053272687,-0.06899782
38459.438,3.329317,0.35039425,0.052389372,-0.07123107
39467.312,3.329317,0.36771455,0.051227473,-0.0732298
40475.188,3.329317,0.3831,0.05007477,-0.075044245
41483.062,3.329317,0.396317,0.049201068,-0.07673561
42490.938,3.329317,0.4073375,0.04879243,-0.078357846
43498.812,3.329317,0.41631192,0.048908643,-0.07994379
44506.69,3.329317,0.42352864,0.049474366,-0.08149858
45514.566,3.329317,0.4293641,0.05030319,-0.08300004
46522.44,3.329317,0.43423212,0.05114773,-0.084406324
47530.316,3.329317,0.43853655,0.05176168,-0.08566759
48538.19,3.329317,0.4426297,0.05195947,-0.08673911
49546.066,3.329317,0.44678372,0.051658973,-0.08759308
50553.938,3.329317,0.4511736,0.050896846,-0.08822604
51561.812,3.329317,0.45587373,0.049815867,-0.08866124
52569.688,3.329317,0.46086717,0.048626624,-0.08894497
53577.562,3.329317,0.4660661,0.047553554,-0.08913842
54585.438,3.329317,0.4713405,0.04678002,-0.089306735
55593.312,3.329317,0.47655052,0.046404377,-0.08950754
56601.19,3.329317,0.4815791,0.046417583,-0.08978148
57609.066,3.329317,0.48635948,0.04670869,-0.09014661
58616.94,3.329317,0.49089378,0.04709485,-0.090597235
59624.816,3.329317,0.49525875,0.047369514,-0.09110786
60632.69,3.329317,0.49959815,0.047355868,-0.09164026
61640.566,3.329317,0.50410163,0.046952754,-0.09215278
62648.44,3.329317,0.5089728,0.046159506,-0.092609465
63656.32,3.329317,0.51439273,0.04507605,-0.09298695
64664.195,3.329317,0.5204822,0.043874547,-0.09327812
65672.07,3.329317,0.5272742,0.04275201,-0.09349193
66679.945,3.329317,0.5346978,0.04187514,-0.09364964
67687.82,3.329317,0.54258114,0.041332997,-0.09377886
68695.695,3.329317,0.5506724,0.041111562,-0.09390699
69703.57,3.329317,0.55867743,0.041097015,-0.0940556
70711.445,3.329317,0.5663066,0.041111354,-0.09423736
71719.32,3.329317,0.57332325,0.040967792,-0.09445563
72727.195,3.329317,0.5795829,0.040533982,-0.094706856
73735.08,3.329317,0.58505553,0.039780512,-0.09498431
74742.95,3.329317,0.58982295,0.03879926,-0.095281675
75750.83,3.329317,0.59405446,0.03778118,-0.09559556
76758.7,3.329317,0.59796095,0.036956258,-0.09592537
77766.58,3.329317,0.6017423,0.036512658,-0.09627113
78774.45,3.329317,0.6055391,0.036519933,-0.09663011
79782.33,3.329317,0.6094014,0.03688777,-0.09699424
80790.2,3.329317,0.61328804,0.037380718,-0.0973497
81798.08,3.329317,0.6170926,0.037695717,-0.097680025
82805.95,3.329317,0.6206929,0.037580628,-0.097972065
83813.83,3.329317,0.6240053,0.036953166,-0.09822263
84821.7,3.329317,0.6270241,0.03596487,-0.09844272
85829.58,3.329317,0.62982666,0.034966268,-0.09865546
86837.45,3.329317,0.63253856,0.034361836,-0.09888709
87845.33,3.329317,0.6352679,0.034398094,-0.099152915
88853.2,3.329317,0.63803864,0.03498572,-0.099444896
89861.08,3.329317,0.64076257,0.035673972,-0.09972941
90868.95,3.329317,0.6432786,0.035862595,-0.09996183
91876.83,3.329317,0.6454588,0.0352053,-0.10011576
92884.71,3.329317,0.6473237,0.033982635,-0.10021116
93892.586,3.329317,0.6490731,0.033085383,-0.10031474
94900.46,3.329317,0.65094286,0.03334359,-0.100490995
95908.336,3.329317,0.6529302,0.034455296,-0.10072067
96916.21,3.329317,0.6546624,0.03468592,-0.10087378
97924.086,3.329317,0.65584934,0.033017606,-0.10086973
98931.96,3.329317,0.65718246,0.032755096,-0.100957975
99939.836,3.329317,0.6585591,0.03285499,-0.1010687
160.16696,3.9346485,0.22779709,0.32181752,-0.03721799
1168.0425,3.9346485,0.21315831,0.11116165,-0.03209142
2175.918,3.9346485,0.22493194,0.103087634,-0.0344805
3183.7935,3.9346485,0.23102917,0.091811515,-0.035819024
4191.669,3.9346485,0.23449703,0.07650113,-0.037097994
5199.5444,3.9346485,0.23863809,0.07003876,-0.038755562
6207.42,3.9346485,0.2428689,0.07092773,-0.040295057
7215.2954,3.9346485,0.24540776,0.07250419,-0.041279938
8223.171,3.9346485,0.24534333,0.07101682,-0.041718
9231.046,3.9346485,0.2430196,0.06692447,-0.04190533
10238.922,3.9346485,0.23949827,0.06265359,-0.042145204
11246.798,3.9346485,0.23589373,0.060192708,-0.042585343
12254.673,3.9346485,0.23297983,0.060004957,-0.043212727
13262.548,3.9346485,0.2311114,0.061231893,-0.0439376
14270.424,3.9346485,0.23033735,0.0625247,-0.044682823
15278.3,3.9346485,0.23055401,0.06284456,-0.045428745
16286.175,3.9346485,0.23160823,0.06187195,-0.04620501
17294.049,3.9346485,0.23332372,0.059974723,-0.047049318
18301.924,3.9346485,0.23547643,0.057890184,-0.04796348
19309.8,3.9346485,0.23776329,0.056332886,-0.048889633
20317.676,3.9346485,0.23980367,0.05570468,-0.049717247
21325.55,3.9346485,0.24118909,0.055988394,-0.05031626
22333.428,3.9346485,0.24157466,0.05682174,-0.05058295
23341.303,3.9346485,0.24078739,0.05768353,-0.05048185
24349.178,3.9346485,0.23891798,0.05810423,-0.050070032
25357.053,3.9346485,0.23636842,0.05782628,-0.04949662
26364.928,3.9346485,0.23383883,0.056868397,-0.048978094
27372.805,3.9346485,0.23224936,0.05549308,-0.04875666
28380.68,3.9346485,0.23261365,0.054098587,-0.049051903
29388.555,3.9346485,0.2358853,0.053082857,-0.050018106
30396.432,3.9346485,0.24280727,0.05272025,-0.051715687
31404.307,3.9346485,0.25379068,0.053088136,-0.054102104
32412.182,3.9346485,0.2688444,0.05405525,-0.057043273
33420.06,3.9346485,0.2875661,0.05533069,-0.06034076
34427.934,3.9346485,0.30919233,0.056551058,-0.06376861
35435.81,3.9346485,0.3326983,0.057381667,-0.06711159
36443.684,3.9346485,0.3569303,0.057601377,-0.07019749
37451.562,3.9346485,0.38074386,0.05715274,-0.072917834
38459.438,3.9346485,0.403134,0.056145545,-0.0752347
39467.312,3.9346485,0.4233323,0.054819625,-0.07717384
40475.188,3.9346485,0.44086456,0.05347677,-0.07880725
41483.062,3.9346485,0.45556253,0.05240246,-0.08022969
42490.938,3.9346485,0.46753514,0.051796503,-0.08153455
43498.812,3.9346485,0.47710627,0.051728733,-0.082793884
44506.69,3.9346485,0.4847347,0.052130148,-0.08404607
45514.566,3.9346485,0.49092802,0.052816905,-0.08529239
46522.44,3.9346485,0.49616778,0.0535412,-0.08650245
47530.316,3.9346485,0.5008513,0.054055825,-0.08762599
48538.19,3.9346485,0.5052607,0.054174364,-0.08860815
49546.066,3.9346485,0.50955665,0.05381371,-0.08940448
50553.938,3.9346485,0.51379484,0.0530105,-0.0899923
51561.812,3.9346485,0.51795936,0.05190689,-0.0903768
52569.688,3.9346485,0.5220027,0.050711386,-0.09059044
53577.562,3.9346485,0.52588326,0.049644154,-0.0906865
54585.438,3.9346485,0.5295966,0.04888147,-0.09072869
55593.312,3.9346485,0.5331902,0.04851208,-0.090779
56601.19,3.9346485,0.53676385,0.048516992,-0.09088683
57609.066,3.9346485,0.54045737,0.048775986,-0.09108119
58616.94,3.9346485,0.54442537,0.04910041,-0.091368005
59624.816,3.9346485,0.5488111,0.0492839,-0.09173228
60632.69,3.9346485,0.5537196,0.04915635,-0.09214437
61640.566,3.9346485,0.5591988,0.04862997,-0.092569135
62648.44,3.9346485,0.5652314,0.047723256,-0.0929749
63656.32,3.9346485,0.571738,0.046557,-0.09334096
64664.195,3.9346485,0.5785903,0.04532323,-0.09366153
65672.07,3.9346485,0.5856333,0.044232212,-0.09394532
66679.945,3.9346485,0.59270716,0.043455236,-0.09421159
67687.82,3.9346485,0.5996697,0.043074876,-0.094483525
68695.695,3.9346485,0.60641086,0.04305943,-0.09478097
69703.57,3.9346485,0.6128602,0.04326944,-0.09511454
70711.445,3.9346485,0.61898464,0.04349719,-0.09548286
71719.32,3.9346485,0.62478006,0.04352841,-0.09587355
72727.195,3.9346485,0.6302591,0.043210756,-0.09626733
73735.08,3.9346485,0.63543934,0.042506397,-0.09664467
74742.95,3.9346485,0.6403353,0.041512378,-0.09699205
75750.83,3.9346485,0.64495593,0.04043632,-0.09730628
76758.7,3.9346485,0.64930737,0.039533056,-0.0975951
77766.58,3.9346485,0.65339994,0.039015923,-0.09787381
78774.45,3.9346485,0.65725476,0.03897461,-0.098158814
