Re,alpha_deg,CL,CD,CM
79805.18,-29.100937,-0.84249496,0.32435867,0.075682566
75729.43,-29.100937,-0.8424288,0.32433608,0.07553119
71406.375,-29.100937,-0.8423831,0.32429257,0.07535767
66877.65,-29.100937,-0.8423931,0.32423705,0.07516991
62186.86,-29.100937,-0.842499,0.32418892,0.07498192
57379.188,-29.100937,-0.8427441,0.3241671,0.07481099
52500.93,-29.100937,-0.8431471,0.32420146,0.07467114
47599.07,-29.100937,-0.843681,0.32435697,0.07457008
42720.812,-29.100937,-0.8442998,0.3247115,0.0745063
37913.14,-29.100937,-0.84483474,0.3253282,0.07444211
33222.35,-29.100937,-0.8450909,0.32624623,0.07429603
28693.623,-29.100937,-0.8452421,0.32747492,0.07406015
24370.568,-29.100937,-0.8457975,0.32920507,0.073812716
20294.82,-29.100937,-0.84694505,0.33141547,0.07370803
16505.63,-29.100937,-0.848558,0.33390272,0.07393923
13039.491,-29.100937,-0.8512541,0.33714613,0.075109944
9929.784,-29.100937,-0.8605658,0.3421747,0.07848196
7206.456,-29.100937,-0.87923735,0.34920788,0.08731063
4895.735,-29.100937,-0.84069,0.33885238,0.09585264
3019.874,-29.100937,-0.7875403,0.3131327,0.08098633
1596.9388,-29.100937,-0.79479903,0.3167451,0.077211566
640.6333,-29.100937,-0.82994694,0.35038126,0.07341957
160.16696,-29.100937,-0.66924495,0.47782865,0.03847435
99939.836,-29.675295,-0.85760254,0.32985365,0.08048732
99459.37,-29.675295,-0.85761815,0.32985666,0.080476925
98503.06,-29.675295,-0.8576476,0.32986316,0.08045647
97080.125,-29.675295,-0.8576881,0.32987273,0.08042537
95204.266,-29.675295,-0.857735,0.32988578,0.08038291
92893.55,-29.675295,-0.8577802,0.32990256,0.080328
90170.22,-29.675295,-0.85781497,0.32992232,0.08025929
87060.51,-29.675295,-0.8578296,0.32994398,0.08017426
83594.37,-29.675295,-0.8578204,0.32996354,0.0800708
79805.18,-29.675295,-0.85779226,0.32997343,0.07994651
75729.43,-29.675295,-0.8577667,0.32996473,0.07979974
71406.375,-29.675295,-0.8577742,0.3299312,0.07963114
66877.65,-29.675295,-0.8578439,0.3298786,0.07944519
62186.86,-29.675295,-0.85799605,0.32982734,0.07925243
57379.188,-29.675295,-0.8582474,0.32980117,0.07906772
52500.93,-29.675295,-0.8586212,0.32982576,0.07890722
47599.07,-29.675295,-0.85910624,0.32995597,0.07878067
42720.812,-29.675295,-0.8596685,0.3302721,0.078687236
37913.14,-29.675295,-0.86017895,0.33084273,0.07859458
33222.35,-29.675295,-0.8604279,0.33171368,0.078427784
28693.623,-29.675295,-0.86051726,0.33290064,0.07816863
24370.568,-29.675295,-0.8610219,0.33456656,0.07789499
20294.82,-29.675295,-0.8621884,0.33681396,0.07775147
16505.63,-29.675295,-0.8638981,0.33925843,0.077917136
13039.491,-29.675295,-0.8664114,0.342512,0.0789389
9929.784,-29.675295,-0.8751003,0.3473474,0.082045935
7206.456,-29.675295,-0.8941345,0.35465834,0.09048559
4895.735,-29.675295,-0.859386,0.34503502,0.099968314
3019.874,-29.675295,-0.8041822,0.3189509,0.085188195
1596.9388,-29.675295,-0.8106644,0.32190305,0.08134128
640.6333,-29.675295,-0.845387,0.35567755,0.07740293
160.16696,-29.675295,-0.67466855,0.48169342,0.040946998
99939.836,-29.963863,-0.8651108,0.33260795,0.0826121
99459.37,-29.963863,-0.8651253,0.332611,0.08260139
98503.06,-29.963863,-0.8651534,0.332617,0.082580075
97080.125,-29.963863,-0.8651919,0.33262676,0.08254758
95204.266,-29.963863,-0.8652375,0.33264002,0.08250365
92893.55,-29.963863,-0.86528134,0.33265755,0.08244713
90170.22,-29.963863,-0.8653175,0.33267942,0.08237691
87060.51,-29.963863,-0.8653359,0.33270445,0.08229107
83594.37,-29.963863,-0.8653346,0.33272868,0.08218755
79805.18,-29.963863,-0.86531967,0.33274502,0.08206436
75729.43,-29.963863,-0.86531395,0.3327432,0.08191986
71406.375,-29.963863,-0.86534816,0.33271575,0.08175365
66877.65,-29.963863,-0.8654473,0.33266586,0.08156908
62186.86,-29.963863,-0.86562437,0.33261335,0.08137443
57379.188,-29.963863,-0.8658849,0.3325854,0.0811836
52500.93,-29.963863,-0.86624575,0.33260658,0.08101264
47599.07,-29.963863,-0.8667049,0.33272696,0.080873124
42720.812,-29.963863,-0.8672354,0.33302644,0.080764174
37913.14,-29.963863,-0.8677269,0.3335763,0.08065532
33222.35,-29.963863,-0.86796945,0.33442512,0.08047641
28693.623,-29.963863,-0.86803246,0.33559355,0.080205254
24370.568,-29.963863,-0.8685019,0.3372279,0.07991836
20294.82,-29.963863,-0.869674,0.3394821,0.07975535
16505.63,-29.963863,-0.8714345,0.34191328,0.0798924
13039.491,-29.963863,-0.87388664,0.34517044,0.08084442
9929.784,-29.963863,-0.88227475,0.34991303,0.083823845
7206.456,-29.963863,-0.9013848,0.357339,0.09205718
4895.735,-29.963863,-0.8680778,0.3478675,0.10186392
3019.874,-29.963863,-0.81238097,0.32185125,0.08726992
1596.9388,-29.963863,-0.8184437,0.32446462,0.08338348
640.6333,-29.963863,-0.85299116,0.35830727,0.079374604
160.16696,-29.963863,-0.67738086,0.48363584,0.0421492
